,КодЗаказа,КодТовара,Цена_x,Количество,Скидка,Марка,КодПоставщика,КодТипа,ЕдиницаИзмерения,Цена_y,НаСкладе,Ожидается,МинимальныйЗапас,ПоставкиПрекращены,Категория,Описание
615,10799,24,45.0,20,0.150000006,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
616,10859,24,45.0,40,0.25,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
617,10866,24,45.0,6,0.25,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
618,10883,24,45.0,8,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
619,10885,24,45.0,12,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
620,10893,24,45.0,10,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
621,10895,24,45.0,110,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
622,10922,24,45.0,35,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
623,10946,24,45.0,25,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
624,10960,24,45.0,10,0.25,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
625,10968,24,45.0,30,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
626,10979,24,45.0,80,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
627,10984,24,45.0,20,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
628,10998,24,45.0,12,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
629,11000,24,45.0,30,0.25,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
630,11009,24,45.0,12,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
631,11010,24,45.0,10,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
632,11027,24,45.0,30,0.25,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
633,11031,24,45.0,21,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
634,11051,24,45.0,10,0.200000003,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
635,11055,24,45.0,15,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
636,11073,24,45.0,20,0.0,Outback Lager,7,1,24 бутылки по 355 мл,675.0,15,10,30,0,Напитки,"Алкогольные и безалкогольные напитки, кофе, чай, пиво и пр."
637,10254,55,192.0,21,0.150000006,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
638,10280,55,192.0,20,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
639,10342,55,192.0,40,0.200000003,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
640,10356,55,192.0,12,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
641,10389,55,192.0,15,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
642,10398,55,192.0,120,0.10000000099999999,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
643,10425,55,192.0,10,0.25,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
644,10451,55,192.0,120,0.10000000099999999,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
645,10461,55,192.0,60,0.25,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
646,10476,55,192.0,2,0.050000000700000005,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
647,10485,55,192.0,30,0.10000000099999999,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
648,10529,55,240.0,14,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
649,10559,55,240.0,18,0.050000000700000005,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
650,10564,55,240.0,25,0.050000000700000005,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
651,10606,55,240.0,20,0.200000003,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
652,10615,55,240.0,5,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
653,10630,55,240.0,12,0.050000000700000005,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
654,10668,55,240.0,4,0.10000000099999999,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
655,10707,55,240.0,21,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
656,10725,55,240.0,6,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
657,10728,55,240.0,12,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
658,10802,55,240.0,60,0.25,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
659,10872,55,240.0,10,0.050000000700000005,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
660,10902,55,240.0,30,0.150000006,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
661,10930,55,240.0,25,0.200000003,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
662,10948,55,240.0,4,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
663,10990,55,240.0,65,0.150000006,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
664,11001,55,240.0,6,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
665,11002,55,240.0,40,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
666,11028,55,240.0,35,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
667,11056,55,240.0,35,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
668,11064,55,240.0,4,0.10000000099999999,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
669,11077,55,240.0,2,0.0,Tourtiere,25,6,16 штук,335.25,21,0,10,0,Мясо/птица,Мясные полуфабрикаты и готовые изделия
670,10254,74,80.0,21,0.0,Queso Cabrales,5,4,1 кг упаковка,945.0,22,30,30,0,Молочные продукты,"Сыры, творог, сметана и пр."
671,10370,74,80.0,20,0.150000006,Queso Cabrales,5,4,1 кг упаковка,945.0,22,30,30,0,Молочные продукты,"Сыры, творог, сметана и пр."
672,10381,74,80.0,14,0.0,Queso Cabrales,5,4,1 кг упаковка,945.0,22,30,30,0,Молочные продукты,"Сыры, творог, сметана и пр."
673,10382,74,80.0,50,0.0,Queso Cabrales,5,4,1 кг упаковка,945.0,22,30,30,0,Молочные продукты,"Сыры, творог, сметана и пр."
674,10418,74,80.0,15,0.0,Queso Cabrales,5,4,1 кг упаковка,945.0,22,30,30,0,Молочные продукты,"Сыры, творог, сметана и пр."
675,10439,74,80.0,30,0.0,Queso Cabrales,5,4,1 кг упаковка,945.0,22,30,30,0,Молочные продукты,"Сыры, творог, сметана и пр."
676,10486,74,80.0,16,0.0,Queso Cabrales,5,4,1 кг упаковка,945.0,22,30,30,0,Молочные продукты,"Сыры, творог, сметана и пр."
